Gene,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,Description
AT5G05500,174.590608395124,0.594002597208867,0.133766612839451,4.44058935634258,8.97128432461868e-06,0.00178806667873975,Pollen Ole e 1 allergen and extensin family protein
AT2G32630,5.70852006582868,0.595099839605606,0.200246823158408,2.97183161370227,0.0029602899239159,0.0810460693318239,Pentatricopeptide repeat (PPR-like) superfamily protein
AT2G21040,2.53664027758202,0.598311041446651,0.194562896225868,3.07515488848435,0.00210393260538516,0.0658296401223418,Calcium-dependent lipid-binding (CaLB domain) family protein
AT5G05840,7.67663705515562,0.598683250338126,0.198176558990091,3.02095895391978,0.0025197551525988,0.0741820383256229,Protein of unknown function (DUF620)
AT1G62320,8.74434695043644,0.60091551269583,0.191086866132153,3.144724307113,0.00166243413150115,0.0565698529022885,ERD (early-responsive to dehydration stress) family protein
AT5G59680,39.6856135283848,0.601151803991133,0.180266768165282,3.33478993443734,0.000853638587210782,0.035370592520483,Leucine-rich repeat protein kinase family protein
AT4G33730,51.5744578276712,0.601358782539733,0.164389819934561,3.65812665759422,0.000254065492668662,0.0164862770294267,CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein
AT3G11385,9.39261466763491,0.602006966035172,0.199681856382839,3.01483057569826,0.00257122840793044,0.0750324354296656,Cysteine/Histidine-rich C1 domain family protein
AT1G66440,17.2943222687135,0.604552031681496,0.162116248890683,3.72912669654202,0.000192144530523212,0.0139259368649387,Cysteine/Histidine-rich C1 domain family protein
AT2G41810,14.5863760303708,0.605233833495419,0.173809723705554,3.4821632564167,0.000497380356597725,0.0264354343662647,Protein of unknown function, DUF642
AT2G18450,30.7989416789236,0.607313162811109,0.139210040003909,4.36256726019227,1.28545047919023e-05,0.00222785334789048,succinate dehydrogenase 1-2
AT5G45080,31.5442299659153,0.609927616765562,0.13875852431172,4.3956046649456,1.10464820666705e-05,0.00201988471624597,phloem protein 2-A6
AT4G15290,62.2328598740218,0.611458913435259,0.181760309651896,3.36409480489065,0.000767951583148703,0.0336396549532677,Cellulose synthase family protein
AT4G01890,7.8555059479646,0.613500058018265,0.195292768055499,3.14143766882304,0.00168120590102418,0.0570836708915042,Pectin lyase-like superfamily protein
AT4G22212,1292.24419885641,0.613530996240084,0.167298038008315,3.66729343358821,0.00024513143570694,0.0162531588921754,Arabidopsis defensin-like protein
AT5G59260,13.3517150177137,0.615330072502557,0.201914007740099,3.04748580541575,0.00230764424694381,0.0701286688760366,Concanavalin A-like lectin protein kinase family protein
AT5G41290,12.1227267808805,0.616536185812461,0.197942488779965,3.11472382515009,0.00184117208751781,0.0602568158888628,Receptor-like protein kinase-related family protein
AT1G53635,66.9862391328064,0.618463748928464,0.196573587618209,3.14621998012095,0.00165395554686042,0.0565698529022885,
AT2G16660,60.1466615461408,0.620233859775726,0.160869351396321,3.85551290157008,0.000115487239435556,0.00975328885250026,Major facilitator superfamily protein
AT1G51620,5.60954512900801,0.623144851880112,0.198990262304605,3.13153440104637,0.00173895411935429,0.0581528432094806,Protein kinase superfamily protein
AT4G12545,970.158419464908,0.62533546932358,0.200536837744824,3.11830722153551,0.00181893091596036,0.0598236173036403,Bifunctional inhibitor/lipid-transfer protein/seed storage 2S albumin superfamily protein
AT1G16390,52.5538916698435,0.625655781795675,0.166834250510168,3.75016388950388,0.000176719032446838,0.013191711744187,organic cation/carnitine transporter 3
AT3G21352,73.5309360799736,0.626063697532116,0.18513141260707,3.38172592492933,0.00072031973192994,0.0326288467661264,
AT1G11540,41.0417583715496,0.627634051270904,0.178270003257146,3.52069355361806,0.000430419733809793,0.024005649230729,Sulfite exporter TauE/SafE family protein
AT4G29180,22.9502249885393,0.628462557737049,0.186054064354674,3.37784912098998,0.000730551523468309,0.032805970451752,root hair specific 16
AT3G12900,6.84841883712535,0.630398156484457,0.185186830781804,3.40411979525273,0.000663776355509738,0.031004645544606,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
AT1G63930,35.1310250033801,0.631693398178696,0.160628290725242,3.93264097704445,8.40176757519761e-05,0.0078988504500596,from the Czech 'roh' meaning 'corner'
AT3G45660,2.80968497794088,0.632422723570456,0.199150730320117,3.17559831467298,0.00149527843402378,0.0527476008292532,Major facilitator superfamily protein
AT5G45840,15.7213012732795,0.632488770238383,0.191440669398776,3.30383701762394,0.000953712600903161,0.0381695699771103,Leucine-rich repeat protein kinase family protein
AT2G29250,2.53852147766711,0.63647068009174,0.18584608309921,3.42471936711184,0.000615434772753858,0.0298448429580466,Concanavalin A-like lectin protein kinase family protein
AT4G11290,207.079488899967,0.639158748668099,0.151788570663721,4.21084898469805,2.54412778606493e-05,0.0035709162608493,Peroxidase superfamily protein
AT5G35190,211.861494700667,0.640606192157587,0.18431816148111,3.47554569235023,0.000509815135464736,0.0267398038551254,proline-rich extensin-like family protein
AT4G28850,5.70665627931944,0.641759355694434,0.192348302840887,3.33644407679181,0.000848574989015172,0.0352353085542946,xyloglucan endotransglucosylase/hydrolase 26
AT1G60050,2.38565118012693,0.644850491038631,0.193110814830205,3.33927694109533,0.000839967787399656,0.0350437509162942,Nodulin MtN21 /EamA-like transporter family protein
AT5G24879,19.3191894388004,0.645423042913115,0.178965369471226,3.60641304415537,0.000310458828583761,0.0187507724621301,
AT3G62930,20.6413386893498,0.647325840765145,0.19024155984067,3.40265208773145,0.000667352011371029,0.031004645544606,Thioredoxin superfamily protein
AT2G28270,55.7790653773822,0.647685817593083,0.165686467629259,3.90910511196575,9.26386521992441e-05,0.00850866809669647,Cysteine/Histidine-rich C1 domain family protein
AT4G11230,8.87545528375003,0.651510549067923,0.196098576855013,3.32236245421414,0.000892586656957539,0.0363806639260137,Riboflavin synthase-like superfamily protein
AT5G13320,40.9684803524555,0.655177912464801,0.198948462897767,3.29320419430168,0.000990525088743089,0.0390161176753726,Auxin-responsive GH3 family protein
AT1G02575,16.5212426169762,0.655676851377404,0.197173583348833,3.32537878675869,0.000882984848239624,0.0362114629840822,
AT1G54950,6.4113276569299,0.658590938361098,0.201331327507662,3.27117963465488,0.00107099857241657,0.0409713484584159,
AT4G20160,8.01552538836659,0.659364494451236,0.19419693631801,3.39533932384744,0.000685435925758005,0.0314779341849834,
AT5G14330,618.931057579203,0.659434236053792,0.143647279821019,4.59064896234325,4.41869963227986e-06,0.00108727286877741,
AT3G60330,53.5199441007378,0.660515359330578,0.158855644249086,4.15795965231734,3.21102718953482e-05,0.00407636833851073,H(+)-ATPase 7
AT4G26050,3.87885918447819,0.662523619599819,0.185554128250225,3.57051403731847,0.000356281359398847,0.0207704782047788,plant intracellular ras group-related LRR 8
AT1G13420,298.886241151207,0.662942029140439,0.182746827826176,3.62765273152107,0.000286009590507842,0.0178139285887869,sulfotransferase 4B
AT5G49770,41.4637079900168,0.664633591959659,0.166323034204555,3.99604056731102,6.44107011695036e-05,0.00645016079185176,Leucine-rich repeat protein kinase family protein
AT4G11340,3.41954826001981,0.665495631460667,0.191632507182206,3.47277004954023,0.00051511649544297,0.0268867495348101,Disease resistance protein (TIR-NBS-LRR class) family
AT2G15350,6.03242104703114,0.669654138988044,0.197776828696331,3.38590796203048,0.000709431729802167,0.0322088469400615,fucosyltransferase 10
AT1G12040,93.8292567963761,0.669693646499167,0.161801698419184,4.13897785401594,3.48856619657102e-05,0.00434566330399107,leucine-rich repeat/extensin 1
AT4G33020,23.5479924757689,0.674327739108811,0.168881974917302,3.99289349522953,6.52718905787881e-05,0.00645016079185176,ZIP metal ion transporter family
AT4G14630,998.689434687945,0.675612955076253,0.166810066682788,4.05019294405667,5.11754201469701e-05,0.00578837268062829,germin-like protein 9
AT3G46270,31.3387889410748,0.684388726514643,0.180288603636594,3.79607314444655,0.000147006141252342,0.011356509307366,receptor protein kinase-related
AT3G21340,17.2099046312979,0.686259495688974,0.179213586279598,3.82928275660036,0.000128517276605222,0.0104431878726719,Leucine-rich repeat protein kinase family protein
AT2G38490,7.329396414173,0.686550327984802,0.202108777586207,3.39693474070894,0.000681452163236999,0.0313672588117243,CBL-interacting protein kinase 22
AT4G40090,322.857536105554,0.687352797132909,0.157226636088595,4.37173251449324,1.23264484340973e-05,0.00215507406789468,arabinogalactan protein 3
AT5G02390,4.92877755686414,0.687657632603173,0.202009132513761,3.40409180538573,0.000663844377995854,0.031004645544606,Protein of unknown function (DUF3741)
AT1G21230,2.79035187877687,0.691298648051103,0.185349515620511,3.72970301938358,0.000191705589743387,0.0139259368649387,wall associated kinase 5
AT5G22555,30.3072354661682,0.691710124140169,0.163540275951236,4.22960105770165,2.34106096625151e-05,0.00340695115154425,
AT2G04090,13.2855722848476,0.692982652330831,0.172535174779254,4.0164717323146,5.90759463010093e-05,0.00634015053459934,MATE efflux family protein
AT3G55700,9.86069166174016,0.703361847003379,0.19787831076839,3.55451713870067,0.000378673830535675,0.0219399654546702,UDP-Glycosyltransferase superfamily protein
AT1G01580,238.620602259618,0.704240880497632,0.202163138572069,3.48352763749055,0.000494852025383442,0.0263713789249128,ferric reduction oxidase 2
AT5G54050,6.51127023250559,0.708311360458839,0.190828272490329,3.71177368644227,0.000205811968502329,0.0143568427474425,Cysteine/Histidine-rich C1 domain family protein
AT1G15640,9.71036448007084,0.71392071471034,0.187101008211652,3.81569678076102,0.000135799182758934,0.0107644186722371,
AT5G24920,22.7931237426504,0.714399351795463,0.187686174936534,3.80635042531522,0.000141032520015839,0.0109374286242634,glutamine dumper 5
AT2G45760,26.6072723876098,0.715492357943657,0.198789679676496,3.59924297432356,0.000319144894744003,0.0191592677624781,BON association protein 2
AT2G16005,280.17620074708,0.718592788205548,0.159321380496989,4.51033493410591,6.47253494820015e-06,0.00144948420283795,MD-2-related lipid recognition domain-containing protein
AT1G64400,53.1896495696429,0.720969781870408,0.196726587212741,3.66483143984371,0.000247501534549882,0.0162747471088937,AMP-dependent synthetase and ligase family protein
AT5G58750,55.33066260468,0.722553930481453,0.165217059464035,4.3733615210525,1.22347864382238e-05,0.00215507406789468,NAD(P)-binding Rossmann-fold superfamily protein
AT4G10550,31.6096939866519,0.723370408124257,0.18923091017848,3.82268630131294,0.000132005673443495,0.0106088914411383,Subtilase family protein
AT5G22410,37.7107402752144,0.724092263801411,0.158662592748215,4.56372388260722,5.02541645563878e-06,0.00120676596840165,root hair specific 18
AT4G30320,43.440217053829,0.726941184295546,0.178995220469543,4.0612323747451,4.88143540445128e-05,0.00562380861538257,CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein
AT5G41300,16.474959953138,0.727241153921212,0.199886573911817,3.63826914278917,0.0002744765078024,0.0173119977120558,Receptor-like protein kinase-related family protein
AT2G04080,3.24349678100765,0.72885382307091,0.201403865108621,3.6188671090191,0.000295895527930971,0.0182584946352699,MATE efflux family protein
AT5G57625,254.095640098956,0.730291251279845,0.174081831477837,4.1951032171489,2.7274735535258e-05,0.0037233750270769,CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein
AT3G60280,36.075681189096,0.730448330075077,0.193667255318133,3.77166666029931,0.000162160793420361,0.0122425256578077,uclacyanin 3
AT4G25820,229.689599104031,0.733614268240115,0.155073170868584,4.73076202757091,2.23678607093505e-06,0.000685867433535484,xyloglucan endotransglucosylase/hydrolase 14
AT5G06490,3.57822683051156,0.735485736370526,0.201783548962818,3.64492417816504,0.000267470645980804,0.0170864020674468,RING/U-box superfamily protein
AT2G29220,15.4512549733847,0.736765166746952,0.198140955840242,3.71838908126088,0.000200497293265257,0.014297287443177,Concanavalin A-like lectin protein kinase family protein
AT1G44050,17.5937686321811,0.740772716522646,0.19074891789433,3.88349629817043,0.000102965100280257,0.00890197710250119,Cysteine/Histidine-rich C1 domain family protein
AT4G07960,13.3577645354658,0.745757026963192,0.199694008763426,3.73449875427498,0.000188089422257135,0.0137823907169373,Cellulose-synthase-like C12
AT5G47980,120.200520228094,0.745760877563132,0.177560335029869,4.20004207267171,2.668653868532e-05,0.00368393092126088,HXXXD-type acyl-transferase family protein
AT3G62680,280.463056779163,0.749043995108505,0.162964618235693,4.59635964676193,4.29936345854847e-06,0.00108727286877741,proline-rich protein 3
AT4G22080,22.2722776036708,0.752856705074,0.161937570456421,4.64905520659641,3.3345895870952e-06,0.000936080352963301,root hair specific 14
AT3G54580,1142.96313107172,0.758933954204386,0.117172548594956,6.47706278735884,9.352528268207e-11,4.66013102284084e-07,Proline-rich extensin-like family protein
AT4G38340,3.44826548251391,0.76250674836138,0.20199999702002,3.77478593866419,0.000160145121455601,0.0121363209723634,Plant regulator RWP-RK family protein
AT3G51350,157.391067121923,0.769375397372853,0.156455982006315,4.91751985131382,8.76475711549791e-07,0.000382494978811898,Eukaryotic aspartyl protease family protein
AT5G24140,29.606956749432,0.769538436339674,0.20209784013143,3.80775190788394,0.000140235857081725,0.0109341452826723,squalene monooxygenase 2
AT5G61350,4.18153753398999,0.770890381644767,0.201644816372942,3.82301115154383,0.000131831814892777,0.0106088914411383,Protein kinase superfamily protein
AT4G31970,48.1984388856048,0.771961059642148,0.189178187496354,4.08060289538945,4.49190391218487e-05,0.00532905576629504,cytochrome P450, family 82, subfamily C, polypeptide 2
AT1G05700,16.1615868960941,0.773069140857375,0.180550285206737,4.28173868555333,1.85438671966715e-05,0.00293331600870524,Leucine-rich repeat transmembrane protein kinase protein
AT4G34580,101.043031537686,0.775600862345266,0.149911415222751,5.17372783915629,2.29469002639483e-07,0.000142923334112736,Sec14p-like phosphatidylinositol transfer family protein
AT5G43350,1339.02209509339,0.780552114125404,0.134514978858618,5.80271521245081,6.52495630579367e-09,1.01829088815429e-05,phosphate transporter 1;1
AT5G28960,3.61829220794371,0.781242455261541,0.200639329205301,3.89376528697496,9.87001530414763e-05,0.00864880306370119,
AT2G19060,29.3412407881186,0.797240413517195,0.201938016509739,3.9479461435571,7.88245307881053e-05,0.007553133284316,SGNH hydrolase-type esterase superfamily protein
AT2G41240,11.0154335554391,0.806915509326672,0.200658511173183,4.02133706967578,5.78687281836799e-05,0.00630263181108702,basic helix-loop-helix protein 100
AT5G37450,12.9298464757112,0.808443309559018,0.202272698203447,3.99679895872986,6.42047830812133e-05,0.00645016079185176,Leucine-rich repeat protein kinase family protein
AT5G23980,3.91092911798915,0.809201020329123,0.195259198817483,4.14424019574882,3.40942241511059e-05,0.00427378604752007,ferric reduction oxidase 4
AT2G25240,36.3768037330032,0.810136773879581,0.162036322059154,4.99972329403913,5.74126481476427e-07,0.000285013566187958,Serine protease inhibitor (SERPIN) family protein
AT5G01050,15.6262890399849,0.814222644375096,0.192509189304297,4.22952611933795,2.34184088987789e-05,0.00340695115154425,Laccase/Diphenol oxidase family protein
AT4G03330,16.4728409474114,0.817567981997918,0.175578602681162,4.65642150873338,3.21752865212047e-06,0.000916122336648759,syntaxin of plants 123
AT3G01730,13.0197257191225,0.819288336469909,0.190505544625299,4.3006010039306,1.70335511360986e-05,0.00278275170240641,
AT2G24980,116.027251149461,0.823218754737783,0.184260885954554,4.4676804329532,7.90723098902476e-06,0.00167539806656841,Proline-rich extensin-like family protein
AT4G21250,7.05908618704148,0.830244044850986,0.183291903381244,4.52962749327827,5.90877704224089e-06,0.00135365327849314,Sulfite exporter TauE/SafE family protein
AT3G03670,134.940100236474,0.832121285721005,0.197396260916199,4.21548656422762,2.49240231388279e-05,0.00352312556865233,Peroxidase superfamily protein
AT3G46710,8.93197263996905,0.832394165041133,0.199623479350258,4.16982094366073,3.04839047836051e-05,0.00399720201475022,NB-ARC domain-containing disease resistance protein
AT5G65980,9.40801988436509,0.842823286846096,0.199892498245954,4.21638277695173,2.48252239183843e-05,0.00352312556865233,Auxin efflux carrier family protein
AT5G19560,20.7075004161395,0.84453331667647,0.182716586096113,4.62209443992252,3.79884988872756e-06,0.00101687586897474,ROP uanine nucleotide exchange factor 10
AT5G25810,148.215383382176,0.844997824489001,0.170778686191652,4.9479114948848,7.50140009550153e-07,0.000339796375689638,Integrase-type DNA-binding superfamily protein
AT1G54970,35.5963973150909,0.848296210461853,0.1921029746049,4.41584109879898,1.00617979495586e-05,0.00189190278238352,proline-rich protein 1
AT1G26250,2605.08716224664,0.850442113261109,0.201064692543436,4.22969394826686,2.34009454752877e-05,0.00340695115154425,Proline-rich extensin-like family protein
AT1G34510,28.5296447151388,0.855052309725551,0.202074743059916,4.231366556641,2.3227578190907e-05,0.00340695115154425,Peroxidase superfamily protein
AT2G24720,19.4790516332524,0.856990797315277,0.179389403685573,4.7772654332325,1.77695146294526e-06,0.000610072480428637,glutamate receptor 2.2
AT1G49860,503.82263214143,0.859576065901827,0.151756655930665,5.66417374335497,1.47734659560674e-08,1.84031218731487e-05,glutathione S-transferase (class phi) 14
AT4G25310,21.6307903742562,0.865009847345737,0.202200837439063,4.27797361426073,1.88602370333691e-05,0.00295986916781164,2-oxoglutarate (2OG) and Fe(II)-dependent oxygenase superfamily protein
AT4G19680,28.9557146659607,0.866622380280496,0.191469705713629,4.52615925349913,6.00653229910905e-06,0.00136041130969935,iron regulated transporter 2
AT5G67400,147.732237384309,0.866782665361852,0.173908331125167,4.98413537611377,6.22394936218267e-07,0.000295356035089673,root hair specific 19
AT5G24880,114.635942821546,0.870621036769862,0.12849279332613,6.77564098525062,1.23855894249668e-11,1.23428591414506e-07,
AT4G12270,17.8039691617714,0.878824554055375,0.170258582154974,5.16170487814498,2.44710870097042e-07,0.000147797950057701,Copper amine oxidase family protein
AT3G54590,600.591051516389,0.881414084074718,0.139094856520339,6.3367841638762,2.34610280632271e-10,7.79336250546964e-07,hydroxyproline-rich glycoprotein
AT4G26010,261.592472242693,0.884928049147622,0.170345949405351,5.19488753467139,2.04843637408701e-07,0.000139985591289815,Peroxidase superfamily protein
AT4G02270,387.625830512318,0.890468987887841,0.170519111905196,5.22210664798041,1.76899034678526e-07,0.000139985591289815,root hair specific 13
AT5G24313,48.9728924735086,0.891886693049101,0.142442958212653,6.26136036656583,3.81633453175794e-10,1.08661947932096e-06,
AT3G55790,37.0733218286322,0.892476955596456,0.200540177618004,4.4503648405881,8.57245313793689e-06,0.00175032839916834,
AT5G19700,2.53239109267842,0.896508186641494,0.195259749103496,4.59136197172059,4.40362831642893e-06,0.00108727286877741,MATE efflux family protein
AT1G26240,106.389193665246,0.909691095765205,0.198116042211625,4.59170840286363,4.39632337946357e-06,0.00108727286877741,Proline-rich extensin-like family protein
AT1G63560,15.8670849759442,0.934744328616983,0.188034118537623,4.97114213041052,6.65596311736043e-07,0.000308511629981653,Receptor-like protein kinase-related family protein
AT2G20520,22.7600696096261,0.942813932732472,0.200559586641228,4.70091681241361,2.58996016815292e-06,0.000782128728961453,FASCICLIN-like arabinogalactan 6
AT5G06630,107.198094441118,0.947045490130001,0.186578176776411,5.07586421141262,3.8573870496888e-07,0.000202319950756178,proline-rich extensin-like family protein
AT3G07490,4.87252740353061,0.959469646338912,0.200250288633575,4.79135212681057,1.65661092192462e-06,0.000579261619032976,ARF-GAP domain 11
AT5G06640,207.329356876526,0.96384980579867,0.181765481795283,5.30271092332166,1.14095519511383e-07,9.88712086687551e-05,Proline-rich extensin-like family protein
AT1G05990,11.1465834310939,0.970833424329413,0.187584009369713,5.17545939865258,2.27350869067089e-07,0.000142923334112736,EF hand calcium-binding protein family
AT5G62420,16.8377124172332,0.972729696829962,0.202181370279294,4.81117372726394,1.500465212256e-06,0.000553810595286563,NAD(P)-linked oxidoreductase superfamily protein
AT4G25790,19.8347464766954,0.99734197899053,0.198630725765979,5.02108611416729,5.138011631909e-07,0.00026257874316815,CAP (Cysteine-rich secretory proteins, Antigen 5, and Pathogenesis-related 1 protein) superfamily protein
AT1G19250,39.6965414387556,1.01724583798563,0.196014864208214,5.18963621506312,2.10705320289721e-07,0.000139985591289815,flavin-dependent monooxygenase 1
AT4G08620,10.2293787150003,1.03160189265437,0.197399807881078,5.22595185743976,1.73261439992624e-07,0.000139985591289815,sulphate transporter 1;1
AT3G60270,23.7432486456571,1.03301698775142,0.202169670926477,5.10965360440784,3.22750001271025e-07,0.000183792293580937,Cupredoxin superfamily protein
AT4G25220,24.2927893152829,1.03857086644384,0.188475377554392,5.51037955153646,3.58060760452416e-08,3.96472723143172e-05,root hair specific 15
AT5G26320,10.5903599942157,1.05230811540634,0.202309801536983,5.20146877418577,1.97719695536685e-07,0.000139985591289815,TRAF-like family protein
AT4G13390,193.390918333468,1.05309561740997,0.177718751577369,5.9256302897869,3.11101806204643e-09,6.20057009946475e-06,Proline-rich extensin-like family protein
AT3G46900,32.3182186735042,1.26831740335317,0.185518650929152,6.83660320404942,8.10929447550218e-12,1.23428591414506e-07,copper transporter 2
